series,date,sector,value
growth_yoy,2020-10-01,p3.4.3,79.2
growth_yoy,2020-10-01,p3.4.4,5.45
growth_yoy,2020-10-01,p3.5,-4.352
growth_yoy,2020-10-01,p3.5.1,-8.464
growth_yoy,2020-10-01,p3.5.2,6.346
growth_yoy,2020-10-01,p3.5.3,-7.547
growth_yoy,2020-10-01,p3.6,5.715
growth_yoy,2020-10-01,p3.6.1,0.94
growth_yoy,2020-10-01,p3.6.2,20.787
growth_yoy,2020-10-01,p3.6.3,5.985
growth_yoy,2020-10-01,p3.6.4,5.362
growth_yoy,2020-10-01,p3.6.5,0.711
growth_yoy,2020-10-01,p3.7,4.648
growth_yoy,2020-10-01,p3.7.1,5.937
growth_yoy,2020-10-01,p3.7.2,6.562
growth_yoy,2020-10-01,p3.7.3,-3.569
growth_yoy,2020-10-01,p4,-13.704
growth_yoy,2020-10-01,p4.1,-7.689
growth_yoy,2020-10-01,p4.1.1,-10.11
growth_yoy,2020-10-01,p4.1.2,-5.304
growth_yoy,2020-10-01,p4.2,-32.715
growth_yoy,2020-10-01,p4.3,9.397
growth_yoy,2020-10-01,p5,-4.51
growth_yoy,2020-10-01,p5.1,-3.618
growth_yoy,2020-10-01,p5.1.1,-1.501
growth_yoy,2020-10-01,p5.1.2,10.905
growth_yoy,2020-10-01,p5.1.3,-21.814
growth_yoy,2020-10-01,p5.1.4,6.854
growth_yoy,2020-10-01,p5.2,-6.817
growth_yoy,2020-10-01,p5.2.1,-0.965
growth_yoy,2020-10-01,p5.2.1.1,-0.335
growth_yoy,2020-10-01,p5.2.1.2,-2.554
growth_yoy,2020-10-01,p5.2.1.3,3.833
growth_yoy,2020-10-01,p5.2.2,-27.045
growth_yoy,2020-10-01,p5.2.3,-60.789
growth_yoy,2020-10-01,p5.3,-5.628
growth_yoy,2020-10-01,p5.3.1,5.8
growth_yoy,2020-10-01,p5.3.2,6.814
growth_yoy,2020-10-01,p5.3.3,-20.093
growth_yoy,2020-10-01,p5.3.4,-20.982
growth_yoy,2020-10-01,p5.4,-10.217
growth_yoy,2020-10-01,p5.4.1,-0.923
growth_yoy,2020-10-01,p5.4.2,-9.365
growth_yoy,2020-10-01,p5.4.6,-12.521
growth_yoy,2020-10-01,p5.5,4.801
growth_yoy,2020-10-01,p6,12.211
growth_yoy,2021-01-01,p0,1.092
growth_yoy,2021-01-01,p1,18.716
growth_yoy,2021-01-01,p1.1,27.341
growth_yoy,2021-01-01,p1.1.1,8.812
growth_yoy,2021-01-01,p1.1.2,43.14
growth_yoy,2021-01-01,p1.1.7,6.62
growth_yoy,2021-01-01,p1.2,7.156
growth_yoy,2021-01-01,p1.3,-1.377
growth_yoy,2021-01-01,p1.4,-4.97
growth_yoy,2021-01-01,p1.4.1,-4.258
growth_yoy,2021-01-01,p1.4.2,-6.179
growth_yoy,2021-01-01,p2,-3.896
growth_yoy,2021-01-01,p2.1,-3.541
growth_yoy,2021-01-01,p2.2,-4.787
growth_yoy,2021-01-01,p2.3,-0.636
growth_yoy,2021-01-01,p3,7.601
growth_yoy,2021-01-01,p3.1,11.746
growth_yoy,2021-01-01,p3.1.1,10.555
growth_yoy,2021-01-01,p3.1.2,14.847
growth_yoy,2021-01-01,p3.1.3,4.969
growth_yoy,2021-01-01,p3.1.4,8.663
growth_yoy,2021-01-01,p3.2,2.905
growth_yoy,2021-01-01,p3.2.1,1.359
growth_yoy,2021-01-01,p3.2.2,11.354
growth_yoy,2021-01-01,p3.3,1.849
growth_yoy,2021-01-01,p3.3.1,-4.169
growth_yoy,2021-01-01,p3.3.2,14.01
growth_yoy,2021-01-01,p3.3.3,-0.679
growth_yoy,2021-01-01,p3.4,10.176
growth_yoy,2021-01-01,p3.4.1,-1.098
growth_yoy,2021-01-01,p3.4.2,6.822
growth_yoy,2021-01-01,p3.4.3,94.598
growth_yoy,2021-01-01,p3.4.4,13.669
growth_yoy,2021-01-01,p3.5,-0.126
growth_yoy,2021-01-01,p3.5.1,-1.247
growth_yoy,2021-01-01,p3.5.2,5.432
growth_yoy,2021-01-01,p3.5.3,-2.163
growth_yoy,2021-01-01,p3.6,7.569
growth_yoy,2021-01-01,p3.6.1,3.361
growth_yoy,2021-01-01,p3.6.2,24.02
growth_yoy,2021-01-01,p3.6.3,7.688
growth_yoy,2021-01-01,p3.6.4,7.003
growth_yoy,2021-01-01,p3.6.5,7.085
growth_yoy,2021-01-01,p3.7,7.69
growth_yoy,2021-01-01,p3.7.1,10.241
growth_yoy,2021-01-01,p3.7.2,3.797
growth_yoy,2021-01-01,p3.7.3,0.289
growth_yoy,2021-01-01,p4,-10.371
growth_yoy,2021-01-01,p4.1,-4.423
growth_yoy,2021-01-01,p4.1.1,-3.822
growth_yoy,2021-01-01,p4.1.2,-5.114
growth_yoy,2021-01-01,p4.2,-29.164
growth_yoy,2021-01-01,p4.3,18.411
growth_yoy,2021-01-01,p5,-2.091
growth_yoy,2021-01-01,p5.1,-1.674
growth_yoy,2021-01-01,p5.1.1,-1.942
growth_yoy,2021-01-01,p5.1.2,11.049
growth_yoy,2021-01-01,p5.1.3,-15.551
growth_yoy,2021-01-01,p5.1.4,5.775
growth_yoy,2021-01-01,p5.2,-4.098
growth_yoy,2021-01-01,p5.2.1,1.43
growth_yoy,2021-01-01,p5.2.1.1,0.148
growth_yoy,2021-01-01,p5.2.1.2,1.524
growth_yoy,2021-01-01,p5.2.1.3,6.947
growth_yoy,2021-01-01,p5.2.2,-21.45
growth_yoy,2021-01-01,p5.2.3,-59.0
growth_yoy,2021-01-01,p5.3,-0.711
growth_yoy,2021-01-01,p5.3.1,10.662
growth_yoy,2021-01-01,p5.3.2,12.198
growth_yoy,2021-01-01,p5.3.3,-17.295
growth_yoy,2021-01-01,p5.3.4,-16.261
growth_yoy,2021-01-01,p5.4,-10.784
growth_yoy,2021-01-01,p5.4.1,-2.617
growth_yoy,2021-01-01,p5.4.2,-8.514
growth_yoy,2021-01-01,p5.4.6,-13.181
growth_yoy,2021-01-01,p5.5,5.532
growth_yoy,2021-01-01,p6,17.448
growth_yoy,2021-04-01,p0,23.523
growth_yoy,2021-04-01,p1,30.992
growth_yoy,2021-04-01,p1.1,42.154
growth_yoy,2021-04-01,p1.1.1,61.741
growth_yoy,2021-04-01,p1.1.2,64.234
growth_yoy,2021-04-01,p1.1.7,7.488
growth_yoy,2021-04-01,p1.2,11.017
growth_yoy,2021-04-01,p1.3,0.644
growth_yoy,2021-04-01,p1.4,4.099
growth_yoy,2021-04-01,p1.4.1,10.172
growth_yoy,2021-04-01,p1.4.2,-3.601
growth_yoy,2021-04-01,p2,52.177
growth_yoy,2021-04-01,p2.1,118.775
growth_yoy,2021-04-01,p2.2,18.371
growth_yoy,2021-04-01,p2.3,-6.231
growth_yoy,2021-04-01,p3,31.359
growth_yoy,2021-04-01,p3.1,19.908
growth_yoy,2021-04-01,p3.1.1,11.346
growth_yoy,2021-04-01,p3.1.2,16.355
growth_yoy,2021-04-01,p3.1.3,41.75
growth_yoy,2021-04-01,p3.1.4,96.144
growth_yoy,2021-04-01,p3.2,35.992
growth_yoy,2021-04-01,p3.2.1,29.025
growth_yoy,2021-04-01,p3.2.2,75.0
growth_yoy,2021-04-01,p3.3,38.572
growth_yoy,2021-04-01,p3.3.1,55.788
growth_yoy,2021-04-01,p3.3.2,31.334
growth_yoy,2021-04-01,p3.3.3,22.284
growth_yoy,2021-04-01,p3.4,39.911
growth_yoy,2021-04-01,p3.4.1,46.77
growth_yoy,2021-04-01,p3.4.2,23.662
growth_yoy,2021-04-01,p3.4.3,68.29
growth_yoy,2021-04-01,p3.4.4,21.97
growth_yoy,2021-04-01,p3.5,34.985
growth_yoy,2021-04-01,p3.5.1,33.825
growth_yoy,2021-04-01,p3.5.2,31.593
growth_yoy,2021-04-01,p3.5.3,38.017
growth_yoy,2021-04-01,p3.6,22.665
growth_yoy,2021-04-01,p3.6.1,16.25
growth_yoy,2021-04-01,p3.6.2,37.954
growth_yoy,2021-04-01,p3.6.3,26.155
growth_yoy,2021-04-01,p3.6.4,22.072
growth_yoy,2021-04-01,p3.6.5,19.711
growth_yoy,2021-04-01,p3.7,42.668
growth_yoy,2021-04-01,p3.7.1,42.89
growth_yoy,2021-04-01,p3.7.2,41.52
growth_yoy,2021-04-01,p3.7.3,42.693
growth_yoy,2021-04-01,p4,42.72
growth_yoy,2021-04-01,p4.1,28.123
growth_yoy,2021-04-01,p4.1.1,18.408
growth_yoy,2021-04-01,p4.1.2,37.927
growth_yoy,2021-04-01,p4.2,52.578
growth_yoy,2021-04-01,p4.3,60.813
growth_yoy,2021-04-01,p5,14.829
growth_yoy,2021-04-01,p5.1,12.547
growth_yoy,2021-04-01,p5.1.1,7.177
growth_yoy,2021-04-01,p5.1.2,9.598
growth_yoy,2021-04-01,p5.1.3,38.737
growth_yoy,2021-04-01,p5.1.4,5.478
growth_yoy,2021-04-01,p5.2,21.422
growth_yoy,2021-04-01,p5.2.1,22.962
growth_yoy,2021-04-01,p5.2.1.1,21.786
growth_yoy,2021-04-01,p5.2.1.2,23.037
growth_yoy,2021-04-01,p5.2.1.3,30.872
growth_yoy,2021-04-01,p5.2.2,10.401
growth_yoy,2021-04-01,p5.2.3,47.672
growth_yoy,2021-04-01,p5.3,15.686
growth_yoy,2021-04-01,p5.3.1,28.04
growth_yoy,2021-04-01,p5.3.2,11.211
growth_yoy,2021-04-01,p5.3.3,1.544
growth_yoy,2021-04-01,p5.3.4,4.708
growth_yoy,2021-04-01,p5.4,10.483
growth_yoy,2021-04-01,p5.4.1,22.797
growth_yoy,2021-04-01,p5.4.2,4.794
growth_yoy,2021-04-01,p5.4.6,8.941
growth_yoy,2021-04-01,p5.5,6.939
growth_yoy,2021-04-01,p6,30.179
growth_yoy,2021-07-01,p0,2.641
growth_yoy,2021-07-01,p1,24.684
growth_yoy,2021-07-01,p1.1,32.619
growth_yoy,2021-07-01,p1.1.1,42.013
growth_yoy,2021-07-01,p1.1.2,43.944
growth_yoy,2021-07-01,p1.1.7,7.678
growth_yoy,2021-07-01,p1.2,7.51
growth_yoy,2021-07-01,p1.3,7.326
growth_yoy,2021-07-01,p1.4,5.254
growth_yoy,2021-07-01,p1.4.1,11.796
growth_yoy,2021-07-01,p1.4.2,-4.096
growth_yoy,2021-07-01,p2,34.96
growth_yoy,2021-07-01,p2.1,30.905
growth_yoy,2021-07-01,p2.2,47.474
growth_yoy,2021-07-01,p2.3,-4.942
growth_yoy,2021-07-01,p3,6.076
growth_yoy,2021-07-01,p3.1,3.457
growth_yoy,2021-07-01,p3.1.1,12.848
growth_yoy,2021-07-01,p3.1.2,15.505
growth_yoy,2021-07-01,p3.1.3,-2.6
growth_yoy,2021-07-01,p3.1.4,-80.608
growth_yoy,2021-07-01,p3.2,-0.702
growth_yoy,2021-07-01,p3.2.1,1.272
growth_yoy,2021-07-01,p3.2.2,-15.663
growth_yoy,2021-07-01,p3.3,-0.54
growth_yoy,2021-07-01,p3.3.1,-4.873
growth_yoy,2021-07-01,p3.3.2,14.78
growth_yoy,2021-07-01,p3.3.3,-13.821
growth_yoy,2021-07-01,p3.4,30.135
growth_yoy,2021-07-01,p3.4.1,46.912
growth_yoy,2021-07-01,p3.4.2,22.765
growth_yoy,2021-07-01,p3.4.3,18.562
growth_yoy,2021-07-01,p3.4.4,10.405
growth_yoy,2021-07-01,p3.5,-10.702
growth_yoy,2021-07-01,p3.5.1,-22.315
growth_yoy,2021-07-01,p3.5.2,-3.319
growth_yoy,2021-07-01,p3.5.3,-6.813
growth_yoy,2021-07-01,p3.6,3.165
growth_yoy,2021-07-01,p3.6.1,6.903
growth_yoy,2021-07-01,p3.6.2,-9.925
growth_yoy,2021-07-01,p3.6.3,9.793
growth_yoy,2021-07-01,p3.6.4,3.317
growth_yoy,2021-07-01,p3.6.5,3.92
growth_yoy,2021-07-01,p3.7,-30.718
growth_yoy,2021-07-01,p3.7.1,-29.833
growth_yoy,2021-07-01,p3.7.2,-40.741
growth_yoy,2021-07-01,p3.7.3,-24.904
growth_yoy,2021-07-01,p4,-18.879
growth_yoy,2021-07-01,p4.1,-19.167
growth_yoy,2021-07-01,p4.1.1,-26.112
growth_yoy,2021-07-01,p4.1.2,-10.996
growth_yoy,2021-07-01,p4.2,-34.421
growth_yoy,2021-07-01,p4.3,12.06
growth_yoy,2021-07-01,p5,-3.556
growth_yoy,2021-07-01,p5.1,-0.215
growth_yoy,2021-07-01,p5.1.1,-3.599
growth_yoy,2021-07-01,p5.1.2,7.069
growth_yoy,2021-07-01,p5.1.3,-11.368
growth_yoy,2021-07-01,p5.1.4,6.115
growth_yoy,2021-07-01,p5.2,-8.954
growth_yoy,2021-07-01,p5.2.1,-8.34
growth_yoy,2021-07-01,p5.2.1.1,-0.06
growth_yoy,2021-07-01,p5.2.1.2,-5.601
growth_yoy,2021-07-01,p5.2.1.3,-50.644
growth_yoy,2021-07-01,p5.2.2,-7.486
growth_yoy,2021-07-01,p5.2.3,-51.852
growth_yoy,2021-07-01,p5.3,-2.696
growth_yoy,2021-07-01,p5.3.1,0.656
growth_yoy,2021-07-01,p5.3.2,18.242
growth_yoy,2021-07-01,p5.3.3,-16.912
growth_yoy,2021-07-01,p5.3.4,-13.577
growth_yoy,2021-07-01,p5.4,-7.364
growth_yoy,2021-07-01,p5.4.1,7.917
growth_yoy,2021-07-01,p5.4.2,-4.798
growth_yoy,2021-07-01,p5.4.6,-11.875
growth_yoy,2021-07-01,p5.5,5.267
growth_yoy,2021-07-01,p6,-6.61
growth_yoy,2021-10-01,p0,11.904
growth_yoy,2021-10-01,p1,35.982
growth_yoy,2021-10-01,p1.1,45.808
growth_yoy,2021-10-01,p1.1.1,-3.465
growth_yoy,2021-10-01,p1.1.2,63.796
growth_yoy,2021-10-01,p1.1.7,7.356
growth_yoy,2021-10-01,p1.2,12.506
growth_yoy,2021-10-01,p1.3,16.875
growth_yoy,2021-10-01,p1.4,4.909
growth_yoy,2021-10-01,p1.4.1,5.391
growth_yoy,2021-10-01,p1.4.2,4.259
growth_yoy,2021-10-01,p2,48.034
growth_yoy,2021-10-01,p2.1,61.796
growth_yoy,2021-10-01,p2.2,47.716
growth_yoy,2021-10-01,p2.3,7.658
growth_yoy,2021-10-01,p3,16.993
growth_yoy,2021-10-01,p3.1,23.637
growth_yoy,2021-10-01,p3.1.1,29.792
growth_yoy,2021-10-01,p3.1.2,24.397
growth_yoy,2021-10-01,p3.1.3,13.823
growth_yoy,2021-10-01,p3.1.4,7.537
growth_yoy,2021-10-01,p3.2,6.728
growth_yoy,2021-10-01,p3.2.1,6.994
growth_yoy,2021-10-01,p3.2.2,4.651
growth_yoy,2021-10-01,p3.3,14.581
growth_yoy,2021-10-01,p3.3.1,17.6
growth_yoy,2021-10-01,p3.3.2,23.716
growth_yoy,2021-10-01,p3.3.3,0.917
growth_yoy,2021-10-01,p3.4,22.784
growth_yoy,2021-10-01,p3.4.1,35.838
growth_yoy,2021-10-01,p3.4.2,26.173
growth_yoy,2021-10-01,p3.4.3,-9.443
growth_yoy,2021-10-01,p3.4.4,10.704
growth_yoy,2021-10-01,p3.5,12.929
growth_yoy,2021-10-01,p3.5.1,4.276
growth_yoy,2021-10-01,p3.5.2,20.968
growth_yoy,2021-10-01,p3.5.3,13.95
growth_yoy,2021-10-01,p3.6,16.238
growth_yoy,2021-10-01,p3.6.1,17.304
growth_yoy,2021-10-01,p3.6.2,-4.46
growth_yoy,2021-10-01,p3.6.3,19.251
growth_yoy,2021-10-01,p3.6.4,18.192
growth_yoy,2021-10-01,p3.6.5,12.853
growth_yoy,2021-10-01,p3.7,2.376
growth_yoy,2021-10-01,p3.7.1,3.558
growth_yoy,2021-10-01,p3.7.2,-6.65
growth_yoy,2021-10-01,p3.7.3,4.003
growth_yoy,2021-10-01,p4,-9.161
growth_yoy,2021-10-01,p4.1,-14.707
growth_yoy,2021-10-01,p4.1.1,-21.68
growth_yoy,2021-10-01,p4.1.2,-8.186
growth_yoy,2021-10-01,p4.2,-15.822
growth_yoy,2021-10-01,p4.3,12.086
growth_yoy,2021-10-01,p5,4.467
growth_yoy,2021-10-01,p5.1,7.788
growth_yoy,2021-10-01,p5.1.1,4.45
growth_yoy,2021-10-01,p5.1.2,6.691
growth_yoy,2021-10-01,p5.1.3,12.223
growth_yoy,2021-10-01,p5.1.4,6.82
growth_yoy,2021-10-01,p5.2,5.117
growth_yoy,2021-10-01,p5.2.1,4.728
growth_yoy,2021-10-01,p5.2.1.1,4.831
growth_yoy,2021-10-01,p5.2.1.2,4.442
growth_yoy,2021-10-01,p5.2.1.3,5.579
growth_yoy,2021-10-01,p5.2.2,2.891
growth_yoy,2021-10-01,p5.2.3,48.629
growth_yoy,2021-10-01,p5.3,0.942
growth_yoy,2021-10-01,p5.3.1,1.754
growth_yoy,2021-10-01,p5.3.2,11.167
growth_yoy,2021-10-01,p5.3.3,-13.39
growth_yoy,2021-10-01,p5.3.4,-0.436
growth_yoy,2021-10-01,p5.4,1.802
growth_yoy,2021-10-01,p5.4.1,11.042
growth_yoy,2021-10-01,p5.4.2,-1.292
growth_yoy,2021-10-01,p5.4.6,0.246
growth_yoy,2021-10-01,p5.5,4.187
growth_yoy,2021-10-01,p6,-3.252
growth_yoy,2022-01-01,p0,13.786
growth_yoy,2022-01-01,p1,28.71
growth_yoy,2022-01-01,p1.1,37.576
growth_yoy,2022-01-01,p1.1.1,-12.27
growth_yoy,2022-01-01,p1.1.2,59.504
growth_yoy,2022-01-01,p1.1.7,0.828
growth_yoy,2022-01-01,p1.2,8.094
growth_yoy,2022-01-01,p1.3,1.955
growth_yoy,2022-01-01,p1.4,7.122
growth_yoy,2022-01-01,p1.4.1,8.719
growth_yoy,2022-01-01,p1.4.2,4.357
growth_yoy,2022-01-01,p2,43.986
growth_yoy,2022-01-01,p2.1,50.014
growth_yoy,2022-01-01,p2.2,43.466
growth_yoy,2022-01-01,p2.3,11.401
growth_yoy,2022-01-01,p3,14.367
growth_yoy,2022-01-01,p3.1,17.667
growth_yoy,2022-01-01,p3.1.1,22.507
growth_yoy,2022-01-01,p3.1.2,19.754
growth_yoy,2022-01-01,p3.1.3,7.016
growth_yoy,2022-01-01,p3.1.4,3.417
growth_yoy,2022-01-01,p3.2,10.703
growth_yoy,2022-01-01,p3.2.1,12.461
growth_yoy,2022-01-01,p3.2.2,1.961
growth_yoy,2022-01-01,p3.3,12.553
growth_yoy,2022-01-01,p3.3.1,18.591
growth_yoy,2022-01-01,p3.3.2,14.195
growth_yoy,2022-01-01,p3.3.3,0.598
growth_yoy,2022-01-01,p3.4,14.687
growth_yoy,2022-01-01,p3.4.1,26.708
growth_yoy,2022-01-01,p3.4.2,15.295
growth_yoy,2022-01-01,p3.4.3,-23.404
growth_yoy,2022-01-01,p3.4.4,9.792
growth_yoy,2022-01-01,p3.5,12.51
growth_yoy,2022-01-01,p3.5.1,7.195
growth_yoy,2022-01-01,p3.5.2,20.984
growth_yoy,2022-01-01,p3.5.3,11.454
growth_yoy,2022-01-01,p3.6,17.113
growth_yoy,2022-01-01,p3.6.1,7.348
growth_yoy,2022-01-01,p3.6.2,-8.66
growth_yoy,2022-01-01,p3.6.3,25.177
growth_yoy,2022-01-01,p3.6.4,20.958
growth_yoy,2022-01-01,p3.6.5,8.351
growth_yoy,2022-01-01,p3.7,4.12
growth_yoy,2022-01-01,p3.7.1,3.712
growth_yoy,2022-01-01,p3.7.2,6.313
growth_yoy,2022-01-01,p3.7.3,3.365
growth_yoy,2022-01-01,p4,-1.837
growth_yoy,2022-01-01,p4.1,-1.216
growth_yoy,2022-01-01,p4.1.1,-11.459
growth_yoy,2022-01-01,p4.1.2,10.717
growth_yoy,2022-01-01,p4.2,-12.218
growth_yoy,2022-01-01,p4.3,11.229
growth_yoy,2022-01-01,p5,8.448
growth_yoy,2022-01-01,p5.1,10.646
growth_yoy,2022-01-01,p5.1.1,2.758
growth_yoy,2022-01-01,p5.1.2,3.651
growth_yoy,2022-01-01,p5.1.3,26.169
growth_yoy,2022-01-01,p5.1.4,6.315
growth_yoy,2022-01-01,p5.2,11.495
growth_yoy,2022-01-01,p5.2.1,8.807
growth_yoy,2022-01-01,p5.2.1.1,7.263
growth_yoy,2022-01-01,p5.2.1.2,9.576
growth_yoy,2022-01-01,p5.2.1.3,11.778
growth_yoy,2022-01-01,p5.2.2,20.679
growth_yoy,2022-01-01,p5.2.3,93.492
growth_yoy,2022-01-01,p5.3,3.21
growth_yoy,2022-01-01,p5.3.1,-1.478
growth_yoy,2022-01-01,p5.3.2,2.519
growth_yoy,2022-01-01,p5.3.3,14.367
growth_yoy,2022-01-01,p5.3.4,7.455
growth_yoy,2022-01-01,p5.4,8.892
growth_yoy,2022-01-01,p5.4.1,16.517
growth_yoy,2022-01-01,p5.4.2,4.74
growth_yoy,2022-01-01,p5.4.6,8.044
growth_yoy,2022-01-01,p5.5,5.429
growth_yoy,2022-01-01,p6,-0.385
growth_yoy,2022-04-01,p0,18.851
growth_yoy,2022-04-01,p1,27.027
growth_yoy,2022-04-01,p1.1,34.43
growth_yoy,2022-04-01,p1.1.1,-12.561
growth_yoy,2022-04-01,p1.1.2,49.04
growth_yoy,2022-04-01,p1.1.7,4.256
growth_yoy,2022-04-01,p1.2,3.01
growth_yoy,2022-04-01,p1.3,6.074
growth_yoy,2022-04-01,p1.4,10.074
growth_yoy,2022-04-01,p1.4.1,11.93
growth_yoy,2022-04-01,p1.4.2,7.385
growth_yoy,2022-04-01,p2,47.29
growth_yoy,2022-04-01,p2.1,52.063
growth_yoy,2022-04-01,p2.2,45.503
growth_yoy,2022-04-01,p2.3,17.32
growth_yoy,2022-04-01,p3,17.513
growth_yoy,2022-04-01,p3.1,20.941
growth_yoy,2022-04-01,p3.1.1,12.677
growth_yoy,2022-04-01,p3.1.2,24.071
growth_yoy,2022-04-01,p3.1.3,21.406
growth_yoy,2022-04-01,p3.1.4,40.629
growth_yoy,2022-04-01,p3.2,12.537
growth_yoy,2022-04-01,p3.2.1,11.202
growth_yoy,2022-04-01,p3.2.2,18.045
growth_yoy,2022-04-01,p3.3,16.856
growth_yoy,2022-04-01,p3.3.1,20.782
growth_yoy,2022-04-01,p3.3.2,15.474
growth_yoy,2022-04-01,p3.3.3,11.162
growth_yoy,2022-04-01,p3.4,12.217
growth_yoy,2022-04-01,p3.4.1,27.351
growth_yoy,2022-04-01,p3.4.2,14.227
growth_yoy,2022-04-01,p3.4.3,-24.648
growth_yoy,2022-04-01,p3.4.4,7.736
growth_yoy,2022-04-01,p3.5,19.235
growth_yoy,2022-04-01,p3.5.1,16.277
growth_yoy,2022-04-01,p3.5.2,24.384
growth_yoy,2022-04-01,p3.5.3,17.715
growth_yoy,2022-04-01,p3.6,19.645
growth_yoy,2022-04-01,p3.6.1,7.248
growth_yoy,2022-04-01,p3.6.2,0.478
growth_yoy,2022-04-01,p3.6.3,20.65
growth_yoy,2022-04-01,p3.6.4,24.265
growth_yoy,2022-04-01,p3.6.5,9.297
growth_yoy,2022-04-01,p3.7,23.735
growth_yoy,2022-04-01,p3.7.1,26.21
growth_yoy,2022-04-01,p3.7.2,18.182
growth_yoy,2022-04-01,p3.7.3,13.809
growth_yoy,2022-04-01,p4,7.55
growth_yoy,2022-04-01,p4.1,14.717
growth_yoy,2022-04-01,p4.1.1,7.701
growth_yoy,2022-04-01,p4.1.2,20.795
growth_yoy,2022-04-01,p4.2,-2.361
growth_yoy,2022-04-01,p4.3,7.552
growth_yoy,2022-04-01,p5,14.538
growth_yoy,2022-04-01,p5.1,12.409
growth_yoy,2022-04-01,p5.1.1,4.426
growth_yoy,2022-04-01,p5.1.2,2.179
growth_yoy,2022-04-01,p5.1.3,34.787
growth_yoy,2022-04-01,p5.1.4,5.869
growth_yoy,2022-04-01,p5.2,26.147
growth_yoy,2022-04-01,p5.2.1,23.902
growth_yoy,2022-04-01,p5.2.1.1,14.117
growth_yoy,2022-04-01,p5.2.1.2,26.32
growth_yoy,2022-04-01,p5.2.1.3,72.598
growth_yoy,2022-04-01,p5.2.2,29.777
growth_yoy,2022-04-01,p5.2.3,149.937
growth_yoy,2022-04-01,p5.3,7.448
growth_yoy,2022-04-01,p5.3.1,1.3
growth_yoy,2022-04-01,p5.3.2,-6.94
growth_yoy,2022-04-01,p5.3.3,37.577
growth_yoy,2022-04-01,p5.3.4,16.455
growth_yoy,2022-04-01,p5.4,10.33
growth_yoy,2022-04-01,p5.4.1,8.065
growth_yoy,2022-04-01,p5.4.2,7.541
growth_yoy,2022-04-01,p5.4.6,11.691
growth_yoy,2022-04-01,p5.5,4.597
growth_yoy,2022-04-01,p6,6.77
growth_yoy,2022-07-01,p0,21.076
growth_yoy,2022-07-01,p1,0.012
growth_yoy,2022-07-01,p1.1,-3.528
growth_yoy,2022-07-01,p1.1.1,-22.385
growth_yoy,2022-07-01,p1.1.2,-5.036
growth_yoy,2022-07-01,p1.1.7,2.988
growth_yoy,2022-07-01,p1.2,6.443
growth_yoy,2022-07-01,p1.3,19.068
growth_yoy,2022-07-01,p1.4,10.278
growth_yoy,2022-07-01,p1.4.1,4.144
growth_yoy,2022-07-01,p1.4.2,20.498
growth_yoy,2022-07-01,p2,56.109
growth_yoy,2022-07-01,p2.1,48.553
growth_yoy,2022-07-01,p2.2,66.723
growth_yoy,2022-07-01,p2.3,23.747
growth_yoy,2022-07-01,p3,21.509
growth_yoy,2022-07-01,p3.1,22.381
growth_yoy,2022-07-01,p3.1.1,12.05
growth_yoy,2022-07-01,p3.1.2,22.629
growth_yoy,2022-07-01,p3.1.3,23.77
growth_yoy,2022-07-01,p3.1.4,200.461
growth_yoy,2022-07-01,p3.2,18.953
growth_yoy,2022-07-01,p3.2.1,12.559
growth_yoy,2022-07-01,p3.2.2,77.143
growth_yoy,2022-07-01,p3.3,21.364
growth_yoy,2022-07-01,p3.3.1,28.563
growth_yoy,2022-07-01,p3.3.2,20.415
growth_yoy,2022-07-01,p3.3.3,7.901
growth_yoy,2022-07-01,p3.4,15.687
growth_yoy,2022-07-01,p3.4.1,31.965
growth_yoy,2022-07-01,p3.4.2,8.07
growth_yoy,2022-07-01,p3.4.3,-16.443
growth_yoy,2022-07-01,p3.4.4,10.71
growth_yoy,2022-07-01,p3.5,20.088
growth_yoy,2022-07-01,p3.5.1,23.952
growth_yoy,2022-07-01,p3.5.2,19.242
growth_yoy,2022-07-01,p3.5.3,18.19
growth_yoy,2022-07-01,p3.6,24.426
growth_yoy,2022-07-01,p3.6.1,12.672
growth_yoy,2022-07-01,p3.6.2,9.93
growth_yoy,2022-07-01,p3.6.3,30.246
growth_yoy,2022-07-01,p3.6.4,27.115
growth_yoy,2022-07-01,p3.6.5,21.093
growth_yoy,2022-07-01,p3.7,42.613
growth_yoy,2022-07-01,p3.7.1,49.054
growth_yoy,2022-07-01,p3.7.2,33.724
growth_yoy,2022-07-01,p3.7.3,21.429
growth_yoy,2022-07-01,p4,20.226
growth_yoy,2022-07-01,p4.1,27.538
growth_yoy,2022-07-01,p4.1.1,14.258
growth_yoy,2022-07-01,p4.1.2,40.509
growth_yoy,2022-07-01,p4.2,16.687
growth_yoy,2022-07-01,p4.3,13.425
growth_yoy,2022-07-01,p5,20.082
growth_yoy,2022-07-01,p5.1,14.234
growth_yoy,2022-07-01,p5.1.1,9.011
growth_yoy,2022-07-01,p5.1.2,7.883
growth_yoy,2022-07-01,p5.1.3,41.622
growth_yoy,2022-07-01,p5.1.4,4.455
growth_yoy,2022-07-01,p5.2,34.743
growth_yoy,2022-07-01,p5.2.1,31.451
growth_yoy,2022-07-01,p5.2.1.1,15.827
growth_yoy,2022-07-01,p5.2.1.2,33.572
growth_yoy,2022-07-01,p5.2.1.3,136.561
growth_yoy,2022-07-01,p5.2.2,38.193
