series,date,type,value
growth_yoy,2018-07-01,e1.1.07,7.262
growth_yoy,2018-07-01,e1.1.08,10.251
growth_yoy,2018-07-01,e1.1.09,8.749
growth_yoy,2018-07-01,e1.1.11,12.172
growth_yoy,2018-07-01,e1.1.12,11.326
growth_yoy,2018-07-01,e2,5.356
growth_yoy,2018-07-01,e3,3.044
growth_yoy,2018-07-01,e3.1,3.043
growth_yoy,2018-07-01,e3.1.1,2.766
growth_yoy,2018-07-01,e3.1.2,4.181
growth_yoy,2018-07-01,e3.1.3,0.206
growth_yoy,2018-07-01,e3.2,3.043
growth_yoy,2018-07-01,e3.2.1,-0.657
growth_yoy,2018-07-01,e3.2.2,4.559
growth_yoy,2018-07-01,e5,2.904
growth_yoy,2018-07-01,e5.1,3.192
growth_yoy,2018-07-01,e5.2,1.47
growth_yoy,2018-07-01,e6,5.34
growth_yoy,2018-07-01,e6.1,7.71
growth_yoy,2018-07-01,e6.2,-3.539
growth_yoy,2018-10-01,e0,4.966
growth_yoy,2018-10-01,e1,9.283
growth_yoy,2018-10-01,e1.1.01,10.922
growth_yoy,2018-10-01,e1.1.03,12.513
growth_yoy,2018-10-01,e1.1.04,7.554
growth_yoy,2018-10-01,e1.1.05,8.553
growth_yoy,2018-10-01,e1.1.07,5.327
growth_yoy,2018-10-01,e1.1.08,10.434
growth_yoy,2018-10-01,e1.1.09,9.484
growth_yoy,2018-10-01,e1.1.11,12.528
growth_yoy,2018-10-01,e1.1.12,8.621
growth_yoy,2018-10-01,e2,4.309
growth_yoy,2018-10-01,e3,1.514
growth_yoy,2018-10-01,e3.1,1.514
growth_yoy,2018-10-01,e3.1.1,2.227
growth_yoy,2018-10-01,e3.1.2,-0.56
growth_yoy,2018-10-01,e3.1.3,5.514
growth_yoy,2018-10-01,e3.2,1.514
growth_yoy,2018-10-01,e3.2.1,-7.859
growth_yoy,2018-10-01,e3.2.2,9.377
growth_yoy,2018-10-01,e5,5.102
growth_yoy,2018-10-01,e5.1,5.474
growth_yoy,2018-10-01,e5.2,3.209
growth_yoy,2018-10-01,e6,4.609
growth_yoy,2018-10-01,e6.1,7.176
growth_yoy,2018-10-01,e6.2,-4.746
growth_yoy,2019-01-01,e0,4.558
growth_yoy,2019-01-01,e1,8.438
growth_yoy,2019-01-01,e1.1.01,10.511
growth_yoy,2019-01-01,e1.1.03,11.881
growth_yoy,2019-01-01,e1.1.04,7.264
growth_yoy,2019-01-01,e1.1.05,8.28
growth_yoy,2019-01-01,e1.1.07,5.566
growth_yoy,2019-01-01,e1.1.08,9.771
growth_yoy,2019-01-01,e1.1.09,9.261
growth_yoy,2019-01-01,e1.1.11,12.684
growth_yoy,2019-01-01,e1.1.12,4.254
growth_yoy,2019-01-01,e2,5.508
growth_yoy,2019-01-01,e3,-2.709
growth_yoy,2019-01-01,e3.1,-2.708
growth_yoy,2019-01-01,e3.1.1,-0.653
growth_yoy,2019-01-01,e3.1.2,-6.705
growth_yoy,2019-01-01,e3.1.3,-0.774
growth_yoy,2019-01-01,e3.2,-2.709
growth_yoy,2019-01-01,e3.2.1,-14.479
growth_yoy,2019-01-01,e3.2.2,2.036
growth_yoy,2019-01-01,e5,1.269
growth_yoy,2019-01-01,e5.1,-0.081
growth_yoy,2019-01-01,e5.2,8.227
growth_yoy,2019-01-01,e6,-0.595
growth_yoy,2019-01-01,e6.1,-0.208
growth_yoy,2019-01-01,e6.2,-2.042
growth_yoy,2019-04-01,e0,4.992
growth_yoy,2019-04-01,e1,9.107
growth_yoy,2019-04-01,e1.1.01,10.663
growth_yoy,2019-04-01,e1.1.03,11.469
growth_yoy,2019-04-01,e1.1.04,6.826
growth_yoy,2019-04-01,e1.1.05,8.307
growth_yoy,2019-04-01,e1.1.07,4.946
growth_yoy,2019-04-01,e1.1.08,8.852
growth_yoy,2019-04-01,e1.1.09,8.437
growth_yoy,2019-04-01,e1.1.11,12.188
growth_yoy,2019-04-01,e1.1.12,10.485
growth_yoy,2019-04-01,e2,0.057
growth_yoy,2019-04-01,e3,0.718
growth_yoy,2019-04-01,e3.1,0.718
growth_yoy,2019-04-01,e3.1.1,2.335
growth_yoy,2019-04-01,e3.1.2,-2.789
growth_yoy,2019-04-01,e3.1.3,2.484
growth_yoy,2019-04-01,e3.2,0.718
growth_yoy,2019-04-01,e3.2.1,-6.465
growth_yoy,2019-04-01,e3.2.2,2.742
growth_yoy,2019-04-01,e5,1.339
growth_yoy,2019-04-01,e5.1,1.048
growth_yoy,2019-04-01,e5.2,2.815
growth_yoy,2019-04-01,e6,-1.091
growth_yoy,2019-04-01,e6.1,-1.099
growth_yoy,2019-04-01,e6.2,-1.063
growth_yoy,2019-07-01,e0,3.903
growth_yoy,2019-07-01,e1,8.221
growth_yoy,2019-07-01,e1.1.01,10.869
growth_yoy,2019-07-01,e1.1.03,11.062
growth_yoy,2019-07-01,e1.1.04,6.673
growth_yoy,2019-07-01,e1.1.05,8.276
growth_yoy,2019-07-01,e1.1.07,4.779
growth_yoy,2019-07-01,e1.1.08,8.783
growth_yoy,2019-07-01,e1.1.09,9.215
growth_yoy,2019-07-01,e1.1.11,12.408
growth_yoy,2019-07-01,e1.1.12,4.312
growth_yoy,2019-07-01,e2,0.663
growth_yoy,2019-07-01,e3,-2.21
growth_yoy,2019-07-01,e3.1,-2.208
growth_yoy,2019-07-01,e3.1.1,-0.903
growth_yoy,2019-07-01,e3.1.2,-6.307
growth_yoy,2019-07-01,e3.1.3,6.176
growth_yoy,2019-07-01,e3.2,-2.209
growth_yoy,2019-07-01,e3.2.1,-12.906
growth_yoy,2019-07-01,e3.2.2,1.956
growth_yoy,2019-07-01,e5,-1.372
growth_yoy,2019-07-01,e5.1,-3.136
growth_yoy,2019-07-01,e5.2,7.544
growth_yoy,2019-07-01,e6,-4.246
growth_yoy,2019-07-01,e6.1,-6.182
growth_yoy,2019-07-01,e6.2,3.857
growth_yoy,2019-10-01,e0,4.521
growth_yoy,2019-10-01,e1,9.269
growth_yoy,2019-10-01,e1.1.01,9.895
growth_yoy,2019-10-01,e1.1.03,11.135
growth_yoy,2019-10-01,e1.1.04,6.714
growth_yoy,2019-10-01,e1.1.05,7.748
growth_yoy,2019-10-01,e1.1.07,4.941
growth_yoy,2019-10-01,e1.1.08,8.868
growth_yoy,2019-10-01,e1.1.09,8.742
growth_yoy,2019-10-01,e1.1.11,12.483
growth_yoy,2019-10-01,e1.1.12,12.935
growth_yoy,2019-10-01,e2,1.172
growth_yoy,2019-10-01,e3,0.308
growth_yoy,2019-10-01,e3.1,0.308
growth_yoy,2019-10-01,e3.1.1,1.295
growth_yoy,2019-10-01,e3.1.2,-2.079
growth_yoy,2019-10-01,e3.1.3,3.335
growth_yoy,2019-10-01,e3.2,0.308
growth_yoy,2019-10-01,e3.2.1,-5.592
growth_yoy,2019-10-01,e3.2.2,4.478
growth_yoy,2019-10-01,e5,-2.984
growth_yoy,2019-10-01,e5.1,-3.744
growth_yoy,2019-10-01,e5.2,0.964
growth_yoy,2019-10-01,e6,-3.566
growth_yoy,2019-10-01,e6.1,-4.903
growth_yoy,2019-10-01,e6.2,1.915
growth_yoy,2020-01-01,e0,1.309
growth_yoy,2020-01-01,e1,8.051
growth_yoy,2020-01-01,e1.1.01,8.655
growth_yoy,2020-01-01,e1.1.03,5.349
growth_yoy,2020-01-01,e1.1.04,4.632
growth_yoy,2020-01-01,e1.1.05,3.758
growth_yoy,2020-01-01,e1.1.07,-0.396
growth_yoy,2020-01-01,e1.1.08,10.734
growth_yoy,2020-01-01,e1.1.09,-2.796
growth_yoy,2020-01-01,e1.1.11,5.186
growth_yoy,2020-01-01,e1.1.12,26.294
growth_yoy,2020-01-01,e2,5.421
growth_yoy,2020-01-01,e3,-4.296
growth_yoy,2020-01-01,e3.1,-4.294
growth_yoy,2020-01-01,e3.1.1,-2.894
growth_yoy,2020-01-01,e3.1.2,-7.491
growth_yoy,2020-01-01,e3.1.3,-1.745
growth_yoy,2020-01-01,e3.2,-4.296
growth_yoy,2020-01-01,e3.2.1,-13.954
growth_yoy,2020-01-01,e3.2.2,-1.032
growth_yoy,2020-01-01,e5,-6.523
growth_yoy,2020-01-01,e5.1,-3.769
growth_yoy,2020-01-01,e5.2,-19.632
growth_yoy,2020-01-01,e6,-1.872
growth_yoy,2020-01-01,e6.1,-0.99
growth_yoy,2020-01-01,e6.2,-5.218
growth_yoy,2020-04-01,e0,-18.428
growth_yoy,2020-04-01,e1,-18.722
growth_yoy,2020-04-01,e1.1.01,4.843
growth_yoy,2020-04-01,e1.1.03,-38.56
growth_yoy,2020-04-01,e1.1.04,-2.851
growth_yoy,2020-04-01,e1.1.05,-26.347
growth_yoy,2020-04-01,e1.1.07,-66.863
growth_yoy,2020-04-01,e1.1.08,7.478
growth_yoy,2020-04-01,e1.1.09,-81.586
growth_yoy,2020-04-01,e1.1.11,-40.117
growth_yoy,2020-04-01,e1.1.12,1.405
growth_yoy,2020-04-01,e2,0.106
growth_yoy,2020-04-01,e3,-29.727
growth_yoy,2020-04-01,e3.1,-29.727
growth_yoy,2020-04-01,e3.1.1,-40.658
growth_yoy,2020-04-01,e3.1.2,-13.285
growth_yoy,2020-04-01,e3.1.3,-9.734
growth_yoy,2020-04-01,e3.2,-29.727
growth_yoy,2020-04-01,e3.2.1,-40.814
growth_yoy,2020-04-01,e3.2.2,-26.883
growth_yoy,2020-04-01,e5,-24.695
growth_yoy,2020-04-01,e5.1,-18.662
growth_yoy,2020-04-01,e5.2,-54.611
growth_yoy,2020-04-01,e6,-21.344
growth_yoy,2020-04-01,e6.1,-18.881
growth_yoy,2020-04-01,e6.2,-30.942
growth_yoy,2020-07-01,e0,-3.539
growth_yoy,2020-07-01,e1,-2.202
growth_yoy,2020-07-01,e1.1.01,7.352
growth_yoy,2020-07-01,e1.1.03,-10.711
growth_yoy,2020-07-01,e1.1.04,3.088
growth_yoy,2020-07-01,e1.1.05,-10.13
growth_yoy,2020-07-01,e1.1.07,-13.669
growth_yoy,2020-07-01,e1.1.08,7.985
growth_yoy,2020-07-01,e1.1.09,-54.455
growth_yoy,2020-07-01,e1.1.11,-31.812
growth_yoy,2020-07-01,e1.1.12,32.268
growth_yoy,2020-07-01,e2,8.653
growth_yoy,2020-07-01,e3,-10.624
growth_yoy,2020-07-01,e3.1,-10.624
growth_yoy,2020-07-01,e3.1.1,-12.16
growth_yoy,2020-07-01,e3.1.2,-6.961
growth_yoy,2020-07-01,e3.1.3,-14.189
growth_yoy,2020-07-01,e3.2,-10.624
growth_yoy,2020-07-01,e3.2.1,-12.471
growth_yoy,2020-07-01,e3.2.2,-10.01
growth_yoy,2020-07-01,e5,-9.113
growth_yoy,2020-07-01,e5.1,1.076
growth_yoy,2020-07-01,e5.2,-55.491
growth_yoy,2020-07-01,e6,-10.9
growth_yoy,2020-07-01,e6.1,-6.407
growth_yoy,2020-07-01,e6.2,-27.884
growth_yoy,2020-10-01,e0,-4.286
growth_yoy,2020-10-01,e1,-4.119
growth_yoy,2020-10-01,e1.1.01,7.261
growth_yoy,2020-10-01,e1.1.03,-7.213
growth_yoy,2020-10-01,e1.1.04,3.08
growth_yoy,2020-10-01,e1.1.05,-10.189
growth_yoy,2020-10-01,e1.1.07,-13.769
growth_yoy,2020-10-01,e1.1.08,10.621
growth_yoy,2020-10-01,e1.1.09,-53.388
growth_yoy,2020-10-01,e1.1.11,-33.323
growth_yoy,2020-10-01,e1.1.12,22.595
growth_yoy,2020-10-01,e2,3.339
growth_yoy,2020-10-01,e3,-12.112
growth_yoy,2020-10-01,e3.1,-12.112
growth_yoy,2020-10-01,e3.1.1,-12.88
growth_yoy,2020-10-01,e3.1.2,-10.518
growth_yoy,2020-10-01,e3.1.3,-13.132
growth_yoy,2020-10-01,e3.2,-12.112
growth_yoy,2020-10-01,e3.2.1,-20.634
growth_yoy,2020-10-01,e3.2.2,-6.67
growth_yoy,2020-10-01,e5,-6.015
growth_yoy,2020-10-01,e5.1,3.078
growth_yoy,2020-10-01,e5.2,-51.049
growth_yoy,2020-10-01,e6,-6.932
growth_yoy,2020-10-01,e6.1,-2.056
growth_yoy,2020-10-01,e6.2,-25.59
growth_yoy,2021-01-01,e0,1.092
growth_yoy,2021-01-01,e1,-1.354
growth_yoy,2021-01-01,e1.1.01,7.829
growth_yoy,2021-01-01,e1.1.03,0.636
growth_yoy,2021-01-01,e1.1.04,4.131
growth_yoy,2021-01-01,e1.1.05,-3.883
growth_yoy,2021-01-01,e1.1.07,-2.771
growth_yoy,2021-01-01,e1.1.08,7.564
growth_yoy,2021-01-01,e1.1.09,-49.296
growth_yoy,2021-01-01,e1.1.11,-27.75
growth_yoy,2021-01-01,e1.1.12,11.22
growth_yoy,2021-01-01,e2,6.826
growth_yoy,2021-01-01,e3,-2.546
growth_yoy,2021-01-01,e3.1,-2.548
growth_yoy,2021-01-01,e3.1.1,-9.904
growth_yoy,2021-01-01,e3.1.2,12.36
growth_yoy,2021-01-01,e3.1.3,-5.093
growth_yoy,2021-01-01,e3.2,-2.546
growth_yoy,2021-01-01,e3.2.1,-17.865
growth_yoy,2021-01-01,e3.2.2,1.953
growth_yoy,2021-01-01,e5,9.717
growth_yoy,2021-01-01,e5.1,18.069
growth_yoy,2021-01-01,e5.2,-37.88
growth_yoy,2021-01-01,e6,9.761
growth_yoy,2021-01-01,e6.1,15.608
growth_yoy,2021-01-01,e6.2,-13.423
growth_yoy,2021-04-01,e0,23.523
growth_yoy,2021-04-01,e1,14.338
growth_yoy,2021-04-01,e1.1.01,7.527
growth_yoy,2021-04-01,e1.1.03,29.289
growth_yoy,2021-04-01,e1.1.04,6.82
growth_yoy,2021-04-01,e1.1.05,22.861
growth_yoy,2021-04-01,e1.1.07,57.588
growth_yoy,2021-04-01,e1.1.08,11.912
growth_yoy,2021-04-01,e1.1.09,39.322
growth_yoy,2021-04-01,e1.1.11,9.698
growth_yoy,2021-04-01,e1.1.12,18.263
growth_yoy,2021-04-01,e2,11.731
growth_yoy,2021-04-01,e3,18.827
growth_yoy,2021-04-01,e3.1,18.828
growth_yoy,2021-04-01,e3.1.1,22.13
growth_yoy,2021-04-01,e3.1.2,17.589
growth_yoy,2021-04-01,e3.1.3,7.081
growth_yoy,2021-04-01,e3.2,18.827
growth_yoy,2021-04-01,e3.2.1,14.411
growth_yoy,2021-04-01,e3.2.2,19.743
growth_yoy,2021-04-01,e5,43.83
growth_yoy,2021-04-01,e5.1,46.963
growth_yoy,2021-04-01,e5.2,15.988
growth_yoy,2021-04-01,e6,38.583
growth_yoy,2021-04-01,e6.1,42.942
growth_yoy,2021-04-01,e6.2,18.638
growth_yoy,2021-07-01,e0,2.641
growth_yoy,2021-07-01,e1,-1.733
growth_yoy,2021-07-01,e1.1.01,7.316
growth_yoy,2021-07-01,e1.1.03,-8.29
growth_yoy,2021-07-01,e1.1.04,4.682
growth_yoy,2021-07-01,e1.1.05,-4.43
growth_yoy,2021-07-01,e1.1.07,-28.003
growth_yoy,2021-07-01,e1.1.08,11.745
growth_yoy,2021-07-01,e1.1.09,-5.136
growth_yoy,2021-07-01,e1.1.11,-10.664
growth_yoy,2021-07-01,e1.1.12,-3.713
growth_yoy,2021-07-01,e2,2.052
growth_yoy,2021-07-01,e3,-10.302
growth_yoy,2021-07-01,e3.1,-10.302
growth_yoy,2021-07-01,e3.1.1,-23.785
growth_yoy,2021-07-01,e3.1.2,7.796
growth_yoy,2021-07-01,e3.1.3,9.821
growth_yoy,2021-07-01,e3.2,-10.301
growth_yoy,2021-07-01,e3.2.1,-28.438
growth_yoy,2021-07-01,e3.2.2,-4.432
growth_yoy,2021-07-01,e5,21.298
growth_yoy,2021-07-01,e5.1,22.555
growth_yoy,2021-07-01,e5.2,8.3
growth_yoy,2021-07-01,e6,25.877
growth_yoy,2021-07-01,e6.1,27.363
growth_yoy,2021-07-01,e6.2,18.591
growth_yoy,2021-10-01,e0,11.904
growth_yoy,2021-10-01,e1,6.439
growth_yoy,2021-10-01,e1.1.01,7.881
growth_yoy,2021-10-01,e1.1.03,-1.999
growth_yoy,2021-10-01,e1.1.04,5.982
growth_yoy,2021-10-01,e1.1.05,3.83
growth_yoy,2021-10-01,e1.1.07,12.673
growth_yoy,2021-10-01,e1.1.08,11.214
growth_yoy,2021-10-01,e1.1.09,3.963
growth_yoy,2021-10-01,e1.1.11,4.714
growth_yoy,2021-10-01,e1.1.12,2.082
growth_yoy,2021-10-01,e2,5.846
growth_yoy,2021-10-01,e3,-0.107
growth_yoy,2021-10-01,e3.1,-0.107
growth_yoy,2021-10-01,e3.1.1,-13.244
growth_yoy,2021-10-01,e3.1.2,22.168
growth_yoy,2021-10-01,e3.1.3,-0.273
growth_yoy,2021-10-01,e3.2,-0.105
growth_yoy,2021-10-01,e3.2.1,-0.625
growth_yoy,2021-10-01,e3.2.2,0.177
growth_yoy,2021-10-01,e5,29.226
growth_yoy,2021-10-01,e5.1,30.583
growth_yoy,2021-10-01,e5.2,15.07
growth_yoy,2021-10-01,e6,29.244
growth_yoy,2021-10-01,e6.1,30.968
growth_yoy,2021-10-01,e6.2,20.563
growth_yoy,2022-01-01,e0,13.786
growth_yoy,2022-01-01,e1,7.637
growth_yoy,2022-01-01,e1.1.01,7.567
growth_yoy,2022-01-01,e1.1.03,1.5
growth_yoy,2022-01-01,e1.1.04,4.9
growth_yoy,2022-01-01,e1.1.05,6.71
growth_yoy,2022-01-01,e1.1.07,12.017
growth_yoy,2022-01-01,e1.1.08,11.62
growth_yoy,2022-01-01,e1.1.09,7.075
growth_yoy,2022-01-01,e1.1.11,13.499
growth_yoy,2022-01-01,e1.1.12,4.032
growth_yoy,2022-01-01,e2,7.675
growth_yoy,2022-01-01,e3,2.68
growth_yoy,2022-01-01,e3.1,2.679
growth_yoy,2022-01-01,e3.1.1,-5.114
growth_yoy,2022-01-01,e3.1.2,15.497
growth_yoy,2022-01-01,e3.1.3,-0.607
growth_yoy,2022-01-01,e3.2,2.679
growth_yoy,2022-01-01,e3.2.1,1.521
growth_yoy,2022-01-01,e3.2.2,2.953
growth_yoy,2022-01-01,e5,23.903
growth_yoy,2022-01-01,e5.1,24.248
growth_yoy,2022-01-01,e5.2,20.161
growth_yoy,2022-01-01,e6,25.041
growth_yoy,2022-01-01,e6.1,25.891
growth_yoy,2022-01-01,e6.2,20.536
growth_yoy,2022-04-01,e0,18.851
growth_yoy,2022-04-01,e1,21.201
growth_yoy,2022-04-01,e1.1.01,16.531
growth_yoy,2022-04-01,e1.1.03,22.053
growth_yoy,2022-04-01,e1.1.04,11.144
growth_yoy,2022-04-01,e1.1.05,20.447
growth_yoy,2022-04-01,e1.1.07,97.403
growth_yoy,2022-04-01,e1.1.08,10.493
growth_yoy,2022-04-01,e1.1.09,78.141
growth_yoy,2022-04-01,e1.1.11,47.039
growth_yoy,2022-04-01,e1.1.12,1.914
growth_yoy,2022-04-01,e2,3.866
growth_yoy,2022-04-01,e3,8.291
growth_yoy,2022-04-01,e3.1,8.29
growth_yoy,2022-04-01,e3.1.1,6.852
growth_yoy,2022-04-01,e3.1.2,11.901
growth_yoy,2022-04-01,e3.1.3,2.053
growth_yoy,2022-04-01,e3.2,8.291
growth_yoy,2022-04-01,e3.2.1,5.636
growth_yoy,2022-04-01,e3.2.2,8.818
growth_yoy,2022-04-01,e5,29.157
growth_yoy,2022-04-01,e5.1,27.364
growth_yoy,2022-04-01,e5.2,49.349
growth_yoy,2022-04-01,e6,33.295
growth_yoy,2022-04-01,e6.1,34.029
growth_yoy,2022-04-01,e6.2,29.242
growth_yoy,2022-07-01,e0,21.076
growth_yoy,2022-07-01,e1,20.154
growth_yoy,2022-07-01,e1.1.01,14.189
growth_yoy,2022-07-01,e1.1.03,26.146
growth_yoy,2022-07-01,e1.1.04,11.177
growth_yoy,2022-07-01,e1.1.05,21.447
growth_yoy,2022-07-01,e1.1.07,63.124
growth_yoy,2022-07-01,e1.1.08,10.652
growth_yoy,2022-07-01,e1.1.09,80.882
growth_yoy,2022-07-01,e1.1.11,53.204
growth_yoy,2022-07-01,e1.1.12,0.278
growth_yoy,2022-07-01,e2,8.204
growth_yoy,2022-07-01,e3,16.088
growth_yoy,2022-07-01,e3.1,16.087
growth_yoy,2022-07-01,e3.1.1,19.906
growth_yoy,2022-07-01,e3.1.2,13.424
growth_yoy,2022-07-01,e3.1.3,8.122
growth_yoy,2022-07-01,e3.2,16.087
growth_yoy,2022-07-01,e3.2.1,15.838
growth_yoy,2022-07-01,e3.2.2,16.148
growth_yoy,2022-07-01,e5,34.565
growth_yoy,2022-07-01,e5.1,30.126
growth_yoy,2022-07-01,e5.2,86.482
growth_yoy,2022-07-01,e6,34.727
growth_yoy,2022-07-01,e6.1,35.164
growth_yoy,2022-07-01,e6.2,32.425
growth_yoy,2022-10-01,e0,10.286
growth_yoy,2022-10-01,e1,11.965
growth_yoy,2022-10-01,e1.1.01,12.786
growth_yoy,2022-10-01,e1.1.03,19.957
growth_yoy,2022-10-01,e1.1.04,11.25
growth_yoy,2022-10-01,e1.1.05,7.052
growth_yoy,2022-10-01,e1.1.07,15.694
growth_yoy,2022-10-01,e1.1.08,7.705
growth_yoy,2022-10-01,e1.1.09,46.759
growth_yoy,2022-10-01,e1.1.11,24.06
growth_yoy,2022-10-01,e1.1.12,-1.082
growth_yoy,2022-10-01,e2,5.404
growth_yoy,2022-10-01,e3,11.282
growth_yoy,2022-10-01,e3.1,11.282
growth_yoy,2022-10-01,e3.1.1,12.516
growth_yoy,2022-10-01,e3.1.2,11.18
growth_yoy,2022-10-01,e3.1.3,4.419
growth_yoy,2022-10-01,e3.2,11.28
growth_yoy,2022-10-01,e3.2.1,8.347
growth_yoy,2022-10-01,e3.2.2,12.86
growth_yoy,2022-10-01,e5,17.421
growth_yoy,2022-10-01,e5.1,11.935
growth_yoy,2022-10-01,e5.2,82.349
growth_yoy,2022-10-01,e6,16.902
growth_yoy,2022-10-01,e6.1,13.435
growth_yoy,2022-10-01,e6.2,35.864
growth_yoy,2023-01-01,e0,4.942
growth_yoy,2023-01-01,e1,8.926
growth_yoy,2023-01-01,e1.1.01,10.642
growth_yoy,2023-01-01,e1.1.03,15.491
growth_yoy,2023-01-01,e1.1.04,10.661
growth_yoy,2023-01-01,e1.1.05,6.643
growth_yoy,2023-01-01,e1.1.07,14.541
growth_yoy,2023-01-01,e1.1.08,6.011
growth_yoy,2023-01-01,e1.1.09,7.061
growth_yoy,2023-01-01,e1.1.11,16.652
growth_yoy,2023-01-01,e1.1.12,-1.033
growth_yoy,2023-01-01,e2,-0.35
growth_yoy,2023-01-01,e3,6.88
growth_yoy,2023-01-01,e3.1,6.882
growth_yoy,2023-01-01,e3.1.1,9.407
growth_yoy,2023-01-01,e3.1.2,4.645
growth_yoy,2023-01-01,e3.1.3,1.53
growth_yoy,2023-01-01,e3.2,6.882
growth_yoy,2023-01-01,e3.2.1,7.808
growth_yoy,2023-01-01,e3.2.2,6.666
growth_yoy,2023-01-01,e5,-0.221
growth_yoy,2023-01-01,e5.1,-6.058
growth_yoy,2023-01-01,e5.2,65.154
growth_yoy,2023-01-01,e6,-1.688
growth_yoy,2023-01-01,e6.1,-6.997
growth_yoy,2023-01-01,e6.2,27.671
growth_yoy,2023-04-01,e0,-1.198
growth_yoy,2023-04-01,e1,5.779
growth_yoy,2023-04-01,e1.1.01,7.132
growth_yoy,2023-04-01,e1.1.03,8.337
growth_yoy,2023-04-01,e1.1.04,8.16
growth_yoy,2023-04-01,e1.1.05,3.983
growth_yoy,2023-04-01,e1.1.07,8.756
growth_yoy,2023-04-01,e1.1.08,4.497
growth_yoy,2023-04-01,e1.1.09,5.25
growth_yoy,2023-04-01,e1.1.11,12.254
growth_yoy,2023-04-01,e1.1.12,-2.948
growth_yoy,2023-04-01,e2,4.564
growth_yoy,2023-04-01,e3,7.697
growth_yoy,2023-04-01,e3.1,7.697
growth_yoy,2023-04-01,e3.1.1,8.55
growth_yoy,2023-04-01,e3.1.2,5.931
growth_yoy,2023-04-01,e3.1.3,10.356
growth_yoy,2023-04-01,e3.2,7.697
growth_yoy,2023-04-01,e3.2.1,10.292
growth_yoy,2023-04-01,e3.2.2,7.197
growth_yoy,2023-04-01,e5,-11.523
growth_yoy,2023-04-01,e5.1,-17.716
growth_yoy,2023-04-01,e5.2,47.951
growth_yoy,2023-04-01,e6,-10.666
growth_yoy,2023-04-01,e6.1,-16.954
growth_yoy,2023-04-01,e6.2,25.286
growth_yoy,2023-07-01,e0,1.071
growth_yoy,2023-07-01,e1,6.02
growth_yoy,2023-07-01,e1.1.01,7.843
growth_yoy,2023-07-01,e1.1.03,4.922
growth_yoy,2023-07-01,e1.1.04,8.027
growth_yoy,2023-07-01,e1.1.05,4.316
growth_yoy,2023-07-01,e1.1.07,10.847
growth_yoy,2023-07-01,e1.1.08,4.324
growth_yoy,2023-07-01,e1.1.09,5.126
growth_yoy,2023-07-01,e1.1.11,13.398
growth_yoy,2023-07-01,e1.1.12,-4.635
growth_yoy,2023-07-01,e2,6.413
growth_yoy,2023-07-01,e3,6.919
growth_yoy,2023-07-01,e3.1,6.918
growth_yoy,2023-07-01,e3.1.1,9.037
growth_yoy,2023-07-01,e3.1.2,5.521
growth_yoy,2023-07-01,e3.1.3,1.286
growth_yoy,2023-07-01,e3.2,6.918
growth_yoy,2023-07-01,e3.2.1,9.623
growth_yoy,2023-07-01,e3.2.2,6.264
growth_yoy,2023-07-01,e5,-15.62
growth_yoy,2023-07-01,e5.1,-20.688
growth_yoy,2023-07-01,e5.2,25.752
growth_yoy,2023-07-01,e6,-13.441
growth_yoy,2023-07-01,e6.1,-19.113
growth_yoy,2023-07-01,e6.2,17.053
growth_yoy,2023-10-01,e0,1.825
growth_yoy,2023-10-01,e1,6.134
growth_yoy,2023-10-01,e1.1.01,7.632
growth_yoy,2023-10-01,e1.1.03,2.697
growth_yoy,2023-10-01,e1.1.04,7.292
growth_yoy,2023-10-01,e1.1.05,7.489
growth_yoy,2023-10-01,e1.1.07,10.456
growth_yoy,2023-10-01,e1.1.08,3.858
growth_yoy,2023-10-01,e1.1.09,9.716
growth_yoy,2023-10-01,e1.1.11,12.669
growth_yoy,2023-10-01,e1.1.12,-3.928
growth_yoy,2023-10-01,e2,7.538
growth_yoy,2023-10-01,e3,7.94
growth_yoy,2023-10-01,e3.1,7.94
growth_yoy,2023-10-01,e3.1.1,6.976
growth_yoy,2023-10-01,e3.1.2,10.22
growth_yoy,2023-10-01,e3.1.3,2.086
growth_yoy,2023-10-01,e3.2,7.94
growth_yoy,2023-10-01,e3.2.1,12.481
growth_yoy,2023-10-01,e3.2.2,5.591
growth_yoy,2023-10-01,e5,-8.457
growth_yoy,2023-10-01,e5.1,-13.222
growth_yoy,2023-10-01,e5.2,26.162
growth_yoy,2023-10-01,e6,-2.74
growth_yoy,2023-10-01,e6.1,-5.569
growth_yoy,2023-10-01,e6.2,10.181
growth_yoy,2024-01-01,e0,4.881
growth_yoy,2024-01-01,e1,5.773
growth_yoy,2024-01-01,e1.1.01,4.785
growth_yoy,2024-01-01,e1.1.03,5.421
growth_yoy,2024-01-01,e1.1.04,10.527
growth_yoy,2024-01-01,e1.1.05,9.625
growth_yoy,2024-01-01,e1.1.07,7.971
growth_yoy,2024-01-01,e1.1.08,3.946
growth_yoy,2024-01-01,e1.1.09,8.838
growth_yoy,2024-01-01,e1.1.11,12.231
growth_yoy,2024-01-01,e1.1.12,-3.023
growth_yoy,2024-01-01,e2,9.101
growth_yoy,2024-01-01,e3,10.515
growth_yoy,2024-01-01,e3.1,10.515
growth_yoy,2024-01-01,e3.1.1,11.861
growth_yoy,2024-01-01,e3.1.2,9.787
growth_yoy,2024-01-01,e3.1.3,4.539
growth_yoy,2024-01-01,e3.2,10.515
